times phi_values phi_d1_values
0.0 -0.2273876478906185 0.0
0.010001000100010001 -0.2273876478906185 0.032308838141321766
0.020002000200020003 -0.2270645595092053 0.06459182921213047
0.030003000300030003 -0.226418641217084 0.09680387947680397
0.040004000400040006 -0.22545060242231596 0.12889995727402367
0.05000500050005001 -0.22416160284957573 0.16083514596332854
0.060006000600060005 -0.22255325138994245 0.1925646970030783
0.07000700070007002 -0.22062760441991167 0.22404408322245095
0.08000800080008001 -0.21838716358768714 0.2552290523452347
0.09000900090009001 -0.2158348730642348 0.28607568081659074
0.10001000100010002 -0.21297411625606888 0.31654042797573484
0.11001100110011001 -0.20980871197631154 0.3465801906077051
0.12001200120012001 -0.20634291007023448 0.3761523578961654
0.13001300130013002 -0.20258138649127283 0.4052148667866692
0.14001400140014003 -0.19852923782340615 0.43372625775612517
0.15001500150015 -0.1941919752458449 0.46164573096953293
0.16001600160016002 -0.18957551793614957 0.48893320278956787
0.17001700170017003 -0.1846861859082539 0.5155493625884908
0.18001800180018002 -0.17953069228236898 0.5414557297953367
0.19001900190019003 -0.1741161349844156 0.5666147110946178
0.20002000200020004 -0.16844998787346943 0.5909896576760783
0.21002100210021002 -0.16254009129670866 0.6145449224185869
0.22002200220022003 -0.1563946420725228 0.6372459168752799
0.23002300230023004 -0.15002218290377 0.6590591679117929
0.24002400240024002 -0.14343159122465207 0.6799523738350821
0.25002500250025006 -0.13663206748630125 0.6998944598371297
0.26002600260026004 -0.12963312288792994 0.7188556325659903
0.27002700270027 -0.12244456656227004 0.7368074336263355
0.28002800280028006 -0.11507649222600669 0.7537227918030909
0.29002900290029004 -0.10753926430797578 0.7695760737950815
0.3000300030003 -0.09984350357002496 0.7843431332409606
0.31003100310031007 -0.09200007223761535 0.7980013578171985
0.32003200320032005 -0.08402005865944336 0.8105297141876504
0.33003300330033003 -0.07591476151756685 0.8219087905862624
0.34003400340034007 -0.06769567361170423 0.8321208368188469
0.35003500350035005 -0.05937446524351576 0.8411498014765633
0.36003600360036003 -0.05096296722875013 0.848981366162747
0.37003700370037007 -0.042473153567122654 0.8556029765459716
0.38003800380038005 -0.03391712380166294 0.8610038700656183
0.39003900390039004 -0.025307085101006755 0.8651751001316316
0.4000400040004001 -0.016655334099690437 0.8681095566774055
0.41004100410041006 -0.007974238532916381 0.8698019829436897
0.42004200420042004 0.0007237812965205162 0.8702489883918179
0.4300430043004301 0.009426271180438695 0.8694490576662124
0.44004400440044006 0.01812076175710082 0.8674025555487572
0.45004500450045004 0.026794787312588393 0.8641117278709877
0.4600460046004601 0.03543590459129827 0.8595806983738483
0.47004700470047006 0.044031711575036755 0.8538154615287279
0.48004800480048004 0.052569866190324034 0.8468238713573054
0.4900490049004901 0.06103810490389709 0.8386156263111537
0.5000500050005001 0.06942426116700863 0.8292022502947538
0.51005100510051 0.07771628366995617 0.818597069937316
0.5200520052005201 0.08590225436932933 0.8068151882393181
